ensembl_gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,hgnc_symbol,percentage_gc_content,gene.length,Study,Tissue,Direction,Model,Sex,Comparison
ENSG00000103502,-0.0940996742242932,-0.134658598818596,-0.0535407496299904,6.48211852740698,-4.55616761185602,6.27716682734616e-6,3.18601998383413e-4,3.52471450851321,CDIPT,56.47,3325,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000184164,-0.145081188777221,-0.207782391438418,-0.0823799861160238,4.49737088569963,-4.54394680293659,6.6399980803614e-6,3.27419145848707e-4,3.52193063304698,CRELD2,59.36,5165,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000169957,0.175257972688833,0.0996905220819067,0.250825423295759,6.05916899991513,4.55450325438864,6.3254379931304e-6,3.18974028507954e-4,3.51655813328262,ZNF768,64.52,2395,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000224924,0.307605537755881,0.174675985047083,0.440535090464679,5.68518817102377,4.54433783499932,6.62808323525798e-6,3.27419145848707e-4,3.47861396581758,LINC00320,35.72,2325,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000258768,-0.289997955994157,-0.415475837480537,-0.164520074507777,1.95137196769454,-4.53864027972687,6.80373372306307e-6,3.3443463366804e-4,3.47767181045483,ENSG00000258768,39.28,3829,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000244005,-0.115070092869559,-0.164908557824519,-0.0652316279145994,4.65369921731907,-4.53414923387185,6.94532566056301e-6,3.37900511250228e-4,3.4738645262584,NFS1,46.45,6024,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000140950,-0.133666224982281,-0.191750042262958,-0.0755824077016035,2.78454417467713,-4.51923095177318,7.43622530347986e-6,3.54346369048389e-4,3.45107477889431,TLDC1,49.64,8159,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000144366,-0.229507973250686,-0.329165119383071,-0.1298508271183,2.32457858324956,-4.5225912225430704,7.32283230752494e-6,3.51090378510319e-4,3.45045104607961,GULP1,35.36,11979,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000182103,0.289754347454947,0.164336892271489,0.415171802638405,5.70147667944385,4.53701254759976,6.85472941707525e-6,3.35881741436687e-4,3.44614822370532,FAM181B,54.77,3924,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000160685,0.232403194384198,0.131508105674794,0.333298283093603,4.37881777186636,4.52345287820583,7.29402367567258e-6,3.51090378510319e-4,3.43817218948906,ZBTB7B,60.41,4303,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000198836,-0.127998633648479,-0.183432673874183,-0.0725645934227757,5.88622091096794,-4.53447284001123,6.93502939381312e-6,3.37900511250228e-4,3.43719848299174,OPA1,36.98,8448,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000164897,0.118010555217419,0.0668929963427955,0.169128114092042,5.77578519000522,4.5336579582852,6.9609847331102e-6,3.37900511250228e-4,3.4287250497816,TMUB1,67.61,2005,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000186188,-0.324861331026766,-0.466212137141311,-0.183510524912222,2.46389414231442,-4.51333670112846,7.63920524260333e-6,3.61963498154905e-4,3.40961891738362,FFAR4,47.74,4060,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000158186,0.264542003154652,0.149684844330773,0.379399161978531,7.52783668789152,4.52308315944297,7.30637153588696e-6,3.51090378510319e-4,3.39747560013259,MRAS,48.52,6365,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000183090,-0.610576051244315,-0.873961830119227,-0.347190272369404,0.656309350387314,-4.55245275698681,6.38539796528604e-6,3.20685294436035e-4,3.37830537696662,FREM3,39.5,6869,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000179632,0.125034788301782,0.070713407076326,0.179356169527239,6.63318258790254,4.52020428709348,7.40320791139094e-6,3.53855170783109e-4,3.37234462411548,MAF1,63.19,2377,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000103021,-0.211086289317411,-0.30318125944976,-0.118991319185063,3.98411194484135,-4.50113582242563,8.07636945685192e-6,3.76200954930191e-4,3.36854807525235,CCDC113,43.46,5927,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000186376,-0.127210127018312,-0.18280450627358,-0.0716157477630432,2.96855469858621,-4.49354199424393,8.36045773408981e-6,3.85422048557951e-4,3.35159899373252,ZNF75D,41.67,6819,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000167747,-0.255749960751864,-0.367618293314724,-0.143881628189004,3.22916351208642,-4.48958723791565,8.51217356382733e-6,3.88963895811019e-4,3.33604503403007,C19orf48,54.79,3256,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000158156,0.174706698576844,0.098302365670128,0.251111031483559,3.57804412637459,4.49044697723808,8.47896877431349e-6,3.88586151298096e-4,3.3322175597717,XKR8,55.55,2743,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000241213,0.278231031077212,0.156642093860447,0.399819968293977,4.33174906699104,4.49375619750634,8.35231468337035e-6,3.85422048557951e-4,3.32836956839674,ENSG00000241213,34.57,969,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000107362,0.164747030020291,0.0930104697663052,0.236483590274277,5.78138683359207,4.50998450156465,7.75700253613005e-6,3.66271556115086e-4,3.32748033130596,ABHD17B,37.98,2959,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000163803,-0.20479530553309,-0.294034669691285,-0.115555941374895,1.60832897993553,-4.50672993562692,7.87303321704462e-6,3.70627201172173e-4,3.3210236391892,PLB1,47.11,8238,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000261560,0.239057081491932,0.134384759587502,0.343729403396362,3.35338319389104,4.48505485396826,8.68929265389872e-6,3.95896368810087e-4,3.31700807256816,ENSG00000261560,43.21,1495,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000198695,0.0438920325204819,0.0246642880088666,0.0631197770320972,12.9133769182727,4.48286183078743,8.77625507904965e-6,3.9753374023765e-4,3.3085551543617,MT-ND6,42.67,525,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000056097,0.122257352457251,0.0689491406253913,0.175565564289111,6.8485312220238,4.5037977102862,7.97899474868911e-6,3.74484024620704e-4,3.30346088763875,ZFR,38.33,6792,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000185513,-0.156103030253321,-0.224473643185608,-0.0877324173210343,3.7946786440594,-4.48373425081181,8.74156062581688e-6,3.9711661128711e-4,3.30150671769976,L3MBTL1,49.19,10674,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000101040,0.213554418545135,0.120416008210709,0.306692828879561,6.74703056647291,4.50274906077846,8.0172204058299e-6,3.75148133224148e-4,3.29601097610031,ZMYND8,46.13,7625,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000160055,-0.136813284446266,-0.19679891712246,-0.0768276517700719,3.19506323144579,-4.47897903028027,8.93227285502053e-6,3.98080400841654e-4,3.29251681128433,TMEM234,51.46,3571,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000138434,0.181066882248577,0.102053647495747,0.260080117001407,6.45932476545579,4.50025564798208,8.10881695021118e-6,3.76200954930191e-4,3.28696900913576,SSFA2,35.71,9582,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000111961,0.268820445666297,0.151511313540498,0.386129577792096,6.07821836791923,4.50016542728509,8.1121499715405e-6,3.76200954930191e-4,3.2860802460289,SASH1,43.29,11143,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000016602,0.417415809913341,0.234303510266048,0.600528109560634,2.82493753097064,4.47661124526323,9.02871495388384e-6,3.98115814665204e-4,3.28134949430643,CLCA4,37.99,3447,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000138336,-0.256435506495243,-0.36764990836786,-0.145221104622625,0.664661267437144,-4.52809084769584,7.14081442041946e-6,3.45553323909864e-4,3.26920700765647,TET1,42.09,9288,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000198408,-0.117941827824686,-0.16950737375718,-0.0663762818921922,7.8561892787231,-4.49165341557497,8.4325829835526e-6,3.87600318730728e-4,3.26890070262275,MGEA5,41.92,7247,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000178752,-0.377861757402413,-0.542277120319674,-0.213446394485152,0.925342596392921,-4.51324124727119,7.64253567532819e-6,3.61963498154905e-4,3.25447467319589,ERFE,61.83,3572,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000228058,0.607692312166389,0.340748051481761,0.874636572851017,3.48667883328694,4.47055207544744,9.28007353973366e-6,4.03916496916564e-4,3.25269407529099,ENSG00000228058,49.92,654,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000275830,0.57927406244883906,0.324690926280844,0.833857198616835,2.97268958662445,4.46840423451785,9.37077291316924e-6,4.06728087835663e-4,3.24878258917957,ENSG00000275830,42.05,1331,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000080189,-0.183914012136368,-0.264540589525455,-0.103287434747281,4.79506067164345,-4.47955216460615,8.90907732374175e-6,3.98080400841654e-4,3.23075416776545,SLC35C2,53.97,7708,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000196415,-0.468937388580837,-0.674768539937302,-0.263106237224371,2.04421499025368,-4.474059558905,9.13376387448263e-6,3.99781765989293e-4,3.21734617861085,PRTN3,58.02,1146,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000104112,-0.191021546789385,-0.274854910682276,-0.107188182896495,8.43213850953689,-4.47469530562805,9.10748221682676e-6,3.99754332119985e-4,3.21270796647582,SCG3,40.12,3315,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000128564,-0.735827770324891,-1.05859972526934,-0.413055815380439,5.82973095578116,-4.47691022329487,9.01648250855413e-6,3.98115814665204e-4,3.21177922283853,VGF,68.27,2704,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000100906,0.31010494554629,0.174231882231322,0.445978008861258,6.52232689582534,4.48201524556391,8.81004821146024e-6,3.97805367710601e-4,3.20938171846352,NFKBIA,56.53,2373,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000068745,0.12658261488946,0.0711130145893861,0.182052215189534,6.10740336123527,4.48143426383127,8.83331133537851e-6,3.97805367710601e-4,3.20547997793716,IP6K2,47.61,5624,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000164402,0.198576517393831,0.111523193788814,0.285629840998847,6.93429607343844,4.47961342027073,8.90660163869115e-6,3.98080400841654e-4,3.2022225408599,SEPT8,48.12,7711,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000183978,-0.107811414457588,-0.155093835651725,-0.0605289932634515,6.5814182957972,-4.47778297139072,8.98086545834476e-6,3.98115814665204e-4,3.19255098302826,COA3,54.78,1922,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000250903,-0.174014152148162,-0.250314386579177,-0.0977139177171476,1.47555765574518,-4.47874876502627,8.94160828485297e-6,3.98080400841654e-4,3.18718539725457,GMDS-AS1,42.09,13177,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000005379,-0.174788302298762,-0.251471215675424,-0.0981053889220994,6.1330215099737,-4.47622350663727,9.04460264352986e-6,3.98115814665204e-4,3.18615558065007,TSPOAP1,57.84,11354,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000028310,-0.156383549449775,-0.225131552236469,-0.0876355466630801,4.78520403128309,-4.46713404101977,9.42480967593046e-6,4.06807158920633e-4,3.17880811623499,BRD9,55.14,9572,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000153822,0.365465997476945,0.204389942652037,0.526542052301853,3.88000374821962,4.45568003949001,9.9257531954505e-6,4.27246094727927e-4,3.17586669116815,KCNJ16,38.41,6340,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000196814,0.149286278258999,0.0837304149568897,0.214842141561108,5.49187580874929,4.47204694678394,9.2174447288834e-6,4.02314352284205e-4,3.17162351389149,MVB12B,47.23,7884,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000125962,-0.265653052796996,-0.382858757024636,-0.148447348569356,2.38154593902965,-4.45106633079183,1.01346534801434e-5,4.32652521993409e-4,3.16358092761319,ARMCX5,45.27,4911,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000187653,-0.306498850129176,-0.441654965489179,-0.171342734769174,4.61242459044264,-4.45339433776508,1.0028724941020201e-05,4.29306571513673e-4,3.15387132224943,TMSB4XP8,44.44,135,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000263597,-0.253102589058018,-0.36486395019759,-0.141341227918446,3.74542642666732,-4.44736638533943,1.0305214958844e-5,4.36347444262789e-4,3.15142113251942,MIR3936,51.82,110,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000064042,0.115756878026199,0.0648711290274157,0.166642627024983,6.70864209023713,4.46733620276511,9.41618935822773e-6,4.06807158920633e-4,3.14605657879544,LIMCH1,40.5,10862,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000226627,0.283924799828646,0.15848024786679,0.409369351790501,2.13851913651263,4.44477240170091,1.04264283369601e-5,4.4028348603391e-4,3.11323735831211,SHANK2-AS1,49.24,2252,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000137312,0.0979117099287414,0.054680001052938,0.141143418804545,8.63234111132988,4.4476462351807,1.02922188658492e-5,4.36347444262789e-4,3.10608437828843,FLOT1,49.72,3186,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000108262,0.148602409275374,0.0830762266640183,0.21412859188673,7.53212543160817,4.45357721860696,1.00204485901771e-5,4.29306571513673e-4,3.10030624415969,GIT1,60.72,5635,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000160007,0.120539767909674,0.0673367645429463,0.173742771276401,7.05632803541731,4.44930528471258,1.02154950316355e-5,4.34912140937008e-4,3.07391568589327,ARHGAP35,47.96,11245,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000189410,-0.293138183771539,-0.422803142443749,-0.163473225099329,5.10779793794611,-4.43964015380344,1.06702848913685e-5,4.48085271528971e-4,3.06601890163906,SH2D5,61.39,4423,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000118495,-0.234023620662728,-0.337845243804665,-0.130201997520791,2.42057758281023,-4.42659596449615,1.13148880182007e-5,4.67662029441919e-4,3.06088230372314,PLAGL1,40.32,8719,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000140395,-0.12304559078088,-0.177548491861322,-0.0685426897004377,4.67027214629131,-4.43347680003174,1.09703514826975e-5,4.57058868458268e-4,3.04838517560556,WDR61,43.39,7279,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000138785,0.138906087666531,0.0771856543969656,0.200626520936096,3.38245252932483,4.41967482191669,1.16718751136518e-5,4.77680114610302e-4,3.04770217759226,INTS12,36.56,3897,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000091651,-0.227539795223468,-0.328646533176235,-0.126433057270701,2.89244889564955,-4.41952167324394,1.16798949856581e-5,4.77680114610302e-4,3.04764720082486,ORC6,44.16,4309,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000124126,0.22967451935922,0.128107579332509,0.33124145938593,6.8658308928412,4.44077175166265,1.0616052841131e-5,4.47079284785144e-4,3.03805298585484,PREX1,50.46,7393,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000158604,-0.122008574736532,-0.175983971483182,-0.0680331779898821,6.44679760268923,-4.43907532505572,1.06974535366947e-5,4.48085271528971e-4,3.02692334786253,TMED4,48.93,3769,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000177335,-0.208830760963301,-0.301667018780614,-0.115994503145989,2.45031540605504,-4.41748261462714,1.1787177216052e-5,4.80805747069429e-4,3.02321590863684,C8orf31,51.12,2929,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000183773,0.196483545379634,0.109539393791016,0.283427696968252,6.13816077125329,4.43796441885231,1.07510821818574e-5,4.49124296401346e-4,3.02214070733971,AIFM3,59.24,5401,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000065809,0.304499529362139,0.169598025919176,0.439401032805102,5.3821882286667,4.43269489746492,1.10089912169574e-5,4.57445603047015e-4,3.01194365531542,FAM107B,43.19,7019,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000174705,0.246460027169341,0.136865521954247,0.356054532384435,4.03909147818322,4.41627100055148,1.18513704800427e-5,4.82162023028787e-4,3.00870547165899,SH3PXD2B,48.3,8242,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000214941,0.119751472221878,0.066634545468119,0.172868398975638,5.49937229235995,4.42737109760949,1.12755641802383e-5,4.67276173022536e-4,2.98249023567843,ZSWIM7,44.09,2559,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000177853,-0.189934519142277,-0.274575291306312,-0.105293746978242,3.83953067220231,-4.40678932574641,1.2365403778822e-5,4.95315479901298e-4,2.98153844719915,ZNF518A,38.02,10891,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000123472,-0.114679763680055,-0.165563966541375,-0.0637955608187352,6.96514911899566,-4.42590224953941,1.13501926280803e-5,4.67880162779753e-4,2.97528150581618,ATPAF1,41.86,5677,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000122512,-0.225257665397889,-0.325614835282035,-0.124900495513743,4.53639789716815,-4.40787405554916,1.2305534011097e-5,4.94187708662146e-4,2.95729798855692,PMS2,45.05,3936,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000179195,0.145637652272974,0.0809258746246849,0.210349429921263,6.58999072661033,4.41965473151895,1.1672926878703e-5,4.77680114610302e-4,2.94906040010005,ZNF664,44.11,6340,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000180357,0.118883216235036,0.0659955232003836,0.171770909269689,5.12860282171335,4.41432115607582,1.19553791808402e-5,4.83866801028189e-4,2.94093441855431,ZNF609,42.67,12112,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000116473,0.135328890262987,0.0751380014967485,0.195519779029226,5.8527310606085,4.41527510231037,1.19043850944584e-5,4.83057626411072e-4,2.92897426936798,RAP1A,39.31,5532,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000130758,0.164264239906425,0.0911466944766975,0.237381785336152,7.73130777093332,4.41183669646073,1.20891710597928e-5,4.88014154025107e-4,2.92815686280967,MAP3K10,52.96,4566,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000261616,0.243240773324212,0.134349933976949,0.352131612671475,2.29233956540878,4.38675150703096,1.3522772204888e-5,5.25986126111558e-4,2.90262204109973,ENSG00000261616,41.03,2677,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000065150,-0.0942602063603104,-0.136254560608207,-0.0522658521124135,6.27601061372284,-4.40793805442027,1.23020103817002e-5,4.94187708662146e-4,2.89805970959019,IPO5,40.27,9671,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000183963,0.348618633942877,0.192817650847575,0.504419617038179,4.33650525069017,4.39418570546906,1.30817843741928e-5,5.12404430094465e-4,2.89765508324122,SMTN,54.79,10242,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000115194,-0.29942112127719,-0.432966677474235,-0.165875565080145,5.59709846403685,-4.40302341566063,1.25754269303179e-5,5.01151668614356e-4,2.89279185392488,SLC30A3,52.1,5978,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000131475,-0.123563407699162,-0.178746524521376,-0.0683802908769491,4.9681925238768,-4.39725503132392,1.29037562827591e-5,5.10320635527796e-4,2.88582032002937,VPS25,49.25,2404,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000132613,0.291496706588346,0.161534382690788,0.421459030485903,6.04393730579511,4.40467822865095,1.2482721876115e-5,4.98732749419549e-4,2.88452296692684,MTSS1L,56.24,4999,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000181444,0.236853975936667,0.13066292618977501,0.343045025683559,3.55757627566499,4.38016801226723,1.39251342234585e-5,5.35756645604767e-4,2.88331230715263,ZNF467,59.5,2734,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000257556,-0.25244761589679,-0.365704142514742,-0.139191089278838,2.97390822269448,-4.37729724728595,1.4104147415376e-5,5.39977457067294e-4,2.87831529806131,ENSG00000257556,57.1,1177,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000204209,0.109234786129609,0.0604880358464234,0.157981536412795,5.49642255532462,4.40061422204009,1.27115716241416e-5,5.03999259662528e-4,2.87278923902592,DAXX,51.32,3664,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
